2021-08-03T13:30:23+06:00	GET /solr-countries/:country_code/?	'https://iati.cloud//search/activity/?q=hierarchy:1 AND participating_org_ref:GB-* AND recipient_country_code:(SD) AND reporting_org_ref:(GB-GOV-15 OR GB-GOV-9 OR GB-GOV-6 OR GB-GOV-2 OR GB-GOV-1 OR GB-1 OR GB-GOV-3 OR GB-GOV-13 OR GB-GOV-7 OR GB-GOV-50 OR GB-GOV-52 OR GB-6 OR GB-10 OR GB-GOV-10 OR GB-9 OR GB-GOV-8 OR GB-GOV-5 OR GB-GOV-12 OR GB-COH-RC000346 OR GB-COH-03877777)AND activity_status_code:2&rows=20&fl=iati_identifier, reporting_org_ref, reporting_org_narrative, title_narrative, description_narrative, activity_date_iso_date, activity_date_start_actual, activity_date_end_planned, activity_status_code, humanitarian, tag_code, tag&start=0'	'[/Users/johnadams/devtracker-new-folder/devtracker-from-api/helpers/common_helpers.rb:8:in `api_simple_log',/Users/johnadams/devtracker-new-folder/devtracker-from-api/helpers/solr_helper.rb:179:in `solrResponse',devtracker.rb:877:in `block in <main>']'
2021-08-03T13:30:37+06:00	POST /solr-response	'https://iati.cloud//search/activity/?q=hierarchy:1 AND participating_org_ref:GB-* AND recipient_country_code:(BD) AND reporting_org_ref:(GB-GOV-15 OR GB-GOV-9 OR GB-GOV-6 OR GB-GOV-2 OR GB-GOV-1 OR GB-1 OR GB-GOV-3 OR GB-GOV-13 OR GB-GOV-7 OR GB-GOV-50 OR GB-GOV-52 OR GB-6 OR GB-10 OR GB-GOV-10 OR GB-9 OR GB-GOV-8 OR GB-GOV-5 OR GB-GOV-12 OR GB-COH-RC000346 OR GB-COH-03877777)AND activity_status_code:(1 OR 2 OR 3)&rows=20&fl=iati_identifier, reporting_org_ref, reporting_org_narrative, title_narrative, description_narrative, activity_date_iso_date, activity_date_start_actual, activity_date_end_planned, activity_status_code, humanitarian, tag_code, tag&start=0'	'[/Users/johnadams/devtracker-new-folder/devtracker-from-api/helpers/common_helpers.rb:8:in `api_simple_log',/Users/johnadams/devtracker-new-folder/devtracker-from-api/helpers/solr_helper.rb:179:in `solrResponse',devtracker.rb:820:in `block in <main>']'
2021-08-03T13:30:43+06:00	POST /solr-response	'https://iati.cloud//search/activity/?q=hierarchy:1 AND participating_org_ref:GB-* AND recipient_country_code:(BD) AND reporting_org_ref:(GB-GOV-15 OR GB-GOV-9 OR GB-GOV-6 OR GB-GOV-2 OR GB-GOV-1 OR GB-1 OR GB-GOV-3 OR GB-GOV-13 OR GB-GOV-7 OR GB-GOV-50 OR GB-GOV-52 OR GB-6 OR GB-10 OR GB-GOV-10 OR GB-9 OR GB-GOV-8 OR GB-GOV-5 OR GB-GOV-12 OR GB-COH-RC000346 OR GB-COH-03877777)&rows=20&fl=iati_identifier, reporting_org_ref, reporting_org_narrative, title_narrative, description_narrative, activity_date_iso_date, activity_date_start_actual, activity_date_end_planned, activity_status_code, humanitarian, tag_code, tag&start=0'	'[/Users/johnadams/devtracker-new-folder/devtracker-from-api/helpers/common_helpers.rb:8:in `api_simple_log',/Users/johnadams/devtracker-new-folder/devtracker-from-api/helpers/solr_helper.rb:179:in `solrResponse',devtracker.rb:820:in `block in <main>']'
2021-08-03T13:35:45+06:00	POST /solr-response	'https://iati.cloud//search/activity/?q=hierarchy:1 AND participating_org_ref:GB-* AND recipient_country_code:(BD) AND reporting_org_ref:(GB-GOV-15 OR GB-GOV-9 OR GB-GOV-6 OR GB-GOV-2 OR GB-GOV-1 OR GB-1 OR GB-GOV-3 OR GB-GOV-13 OR GB-GOV-7 OR GB-GOV-50 OR GB-GOV-52 OR GB-6 OR GB-10 OR GB-GOV-10 OR GB-9 OR GB-GOV-8 OR GB-GOV-5 OR GB-GOV-12 OR GB-COH-RC000346 OR GB-COH-03877777)AND activity_status_code:(1 OR 2 OR 3)&rows=20&fl=iati_identifier, reporting_org_ref, reporting_org_narrative, title_narrative, description_narrative, activity_date_iso_date, activity_date_start_actual, activity_date_end_planned, activity_status_code, humanitarian, tag_code, tag&start=0'	'[/Users/johnadams/devtracker-new-folder/devtracker-from-api/helpers/common_helpers.rb:8:in `api_simple_log',/Users/johnadams/devtracker-new-folder/devtracker-from-api/helpers/solr_helper.rb:179:in `solrResponse',devtracker.rb:820:in `block in <main>']'
2021-08-03T13:44:58+06:00	GET /solr-countries/:country_code/?	'https://iati.cloud/search/activity/?facet=on&facet.field=activity_status_code&facet.limit=-1&facet.mincount=1&q=hierarchy:1 AND participating_org_ref:GB-* AND recipient_country_code:(BD)'	'[/Users/johnadams/devtracker-new-folder/devtracker-from-api/helpers/common_helpers.rb:8:in `api_simple_log',/Users/johnadams/devtracker-new-folder/devtracker-from-api/helpers/solr_helper.rb:29:in `filterDriver',/Users/johnadams/devtracker-new-folder/devtracker-from-api/helpers/solr_helper.rb:134:in `block in prepareFilters',/Users/johnadams/devtracker-new-folder/devtracker-from-api/helpers/solr_helper.rb:132:in `each',/Users/johnadams/devtracker-new-folder/devtracker-from-api/helpers/solr_helper.rb:132:in `prepareFilters',devtracker.rb:876:in `block in <main>']'
2021-08-03T13:45:01+06:00	GET /solr-countries/:country_code/?	'https://iati.cloud/search/activity/?facet=on&facet.field=tag_code&facet.limit=-1&facet.mincount=1&q=hierarchy:1 AND participating_org_ref:GB-* AND recipient_country_code:(BD)'	'[/Users/johnadams/devtracker-new-folder/devtracker-from-api/helpers/common_helpers.rb:8:in `api_simple_log',/Users/johnadams/devtracker-new-folder/devtracker-from-api/helpers/solr_helper.rb:102:in `filterDriver',/Users/johnadams/devtracker-new-folder/devtracker-from-api/helpers/solr_helper.rb:134:in `block in prepareFilters',/Users/johnadams/devtracker-new-folder/devtracker-from-api/helpers/solr_helper.rb:132:in `each',/Users/johnadams/devtracker-new-folder/devtracker-from-api/helpers/solr_helper.rb:132:in `prepareFilters',devtracker.rb:876:in `block in <main>']'
2021-08-03T13:45:04+06:00	GET /solr-countries/:country_code/?	'https://iati.cloud/search/activity/?facet=on&facet.field=sector_code&facet.limit=-1&facet.mincount=1&q=hierarchy:1 AND participating_org_ref:GB-* AND recipient_country_code:(BD)'	'[/Users/johnadams/devtracker-new-folder/devtracker-from-api/helpers/common_helpers.rb:8:in `api_simple_log',/Users/johnadams/devtracker-new-folder/devtracker-from-api/helpers/solr_helper.rb:47:in `filterDriver',/Users/johnadams/devtracker-new-folder/devtracker-from-api/helpers/solr_helper.rb:134:in `block in prepareFilters',/Users/johnadams/devtracker-new-folder/devtracker-from-api/helpers/solr_helper.rb:132:in `each',/Users/johnadams/devtracker-new-folder/devtracker-from-api/helpers/solr_helper.rb:132:in `prepareFilters',devtracker.rb:876:in `block in <main>']'
2021-08-03T13:45:08+06:00	GET /solr-countries/:country_code/?	'https://iati.cloud/search/activity/?facet=on&facet.field=participating_org_ref&facet.limit=-1&facet.mincount=1&q=hierarchy:1 AND participating_org_ref:GB-* AND participating_org_role:4 AND recipient_country_code:(BD)'	'[/Users/johnadams/devtracker-new-folder/devtracker-from-api/helpers/common_helpers.rb:8:in `api_simple_log',/Users/johnadams/devtracker-new-folder/devtracker-from-api/helpers/solr_helper.rb:82:in `filterDriver',/Users/johnadams/devtracker-new-folder/devtracker-from-api/helpers/solr_helper.rb:134:in `block in prepareFilters',/Users/johnadams/devtracker-new-folder/devtracker-from-api/helpers/solr_helper.rb:132:in `each',/Users/johnadams/devtracker-new-folder/devtracker-from-api/helpers/solr_helper.rb:132:in `prepareFilters',devtracker.rb:876:in `block in <main>']'
2021-08-03T13:45:11+06:00	GET /solr-countries/:country_code/?	'https://iati.cloud//search/activity/?q=hierarchy:1 AND participating_org_ref:GB-* AND recipient_country_code:(BD) AND reporting_org_ref:(GB-GOV-15 OR GB-GOV-9 OR GB-GOV-6 OR GB-GOV-2 OR GB-GOV-1 OR GB-1 OR GB-GOV-3 OR GB-GOV-13 OR GB-GOV-7 OR GB-GOV-50 OR GB-GOV-52 OR GB-6 OR GB-10 OR GB-GOV-10 OR GB-9 OR GB-GOV-8 OR GB-GOV-5 OR GB-GOV-12 OR GB-COH-RC000346 OR GB-COH-03877777)AND activity_status_code:2&rows=20&fl=iati_identifier, reporting_org_ref, reporting_org_narrative, title_narrative, description_narrative, activity_date_iso_date, activity_date_start_actual, activity_date_end_planned, activity_status_code, humanitarian, tag_code, tag&start=0'	'[/Users/johnadams/devtracker-new-folder/devtracker-from-api/helpers/common_helpers.rb:8:in `api_simple_log',/Users/johnadams/devtracker-new-folder/devtracker-from-api/helpers/solr_helper.rb:179:in `solrResponse',devtracker.rb:877:in `block in <main>']'
2021-08-03T13:53:57+06:00	GET /solr-countries/:country_code/?	'https://iati.cloud/search/activity/?facet=on&facet.field=activity_status_code&facet.limit=-1&facet.mincount=1&q=hierarchy:1 AND participating_org_ref:GB-* AND recipient_country_code:(BD)'	'[/Users/johnadams/devtracker-new-folder/devtracker-from-api/helpers/common_helpers.rb:8:in `api_simple_log',/Users/johnadams/devtracker-new-folder/devtracker-from-api/helpers/solr_helper.rb:29:in `filterDriver',/Users/johnadams/devtracker-new-folder/devtracker-from-api/helpers/solr_helper.rb:134:in `block in prepareFilters',/Users/johnadams/devtracker-new-folder/devtracker-from-api/helpers/solr_helper.rb:132:in `each',/Users/johnadams/devtracker-new-folder/devtracker-from-api/helpers/solr_helper.rb:132:in `prepareFilters',devtracker.rb:876:in `block in <main>']'
2021-08-03T13:54:00+06:00	GET /solr-countries/:country_code/?	'https://iati.cloud/search/activity/?facet=on&facet.field=tag_code&facet.limit=-1&facet.mincount=1&q=hierarchy:1 AND participating_org_ref:GB-* AND recipient_country_code:(BD)'	'[/Users/johnadams/devtracker-new-folder/devtracker-from-api/helpers/common_helpers.rb:8:in `api_simple_log',/Users/johnadams/devtracker-new-folder/devtracker-from-api/helpers/solr_helper.rb:102:in `filterDriver',/Users/johnadams/devtracker-new-folder/devtracker-from-api/helpers/solr_helper.rb:134:in `block in prepareFilters',/Users/johnadams/devtracker-new-folder/devtracker-from-api/helpers/solr_helper.rb:132:in `each',/Users/johnadams/devtracker-new-folder/devtracker-from-api/helpers/solr_helper.rb:132:in `prepareFilters',devtracker.rb:876:in `block in <main>']'
